member_id,time_retrieved,office_type,office_title,office_address,office_city,office_province_territory,office_postal_code,office_note,office_phone,office_fax,office_email,office_toll_free,office_tty,source_url
30645,1708745800262,Constituency Office,Main office -  Edmonton,,Edmonton,Alberta,T6N 1N1,,780-497-3524,780-497-3511,,,,https://www.ourcommons.ca/members/en/tim-uppal(30645)
110538,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-943-1762,613-943-1768,,,,https://www.ourcommons.ca/members/en/rechie-valdez(110538)
110538,1708745800262,Constituency Office,Main office -  Mississauga,,Mississauga,Ontario,L5M 1W8,,905-812-1811,905-812-8464,,,,https://www.ourcommons.ca/members/en/rechie-valdez(110538)
105270,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-9310,613-992-9407,,,,https://www.ourcommons.ca/members/en/tony-van-bynen(105270)
105270,1708745800262,Constituency Office,Main office -  Newmarket,,Newmarket,Ontario,L3X 1Z9,,905-953-7515,905-953-7527,,,,https://www.ourcommons.ca/members/en/tony-van-bynen(105270)
105242,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-7046,613-992-0851,,,,https://www.ourcommons.ca/members/en/adam-van-koeverden(105242)
105242,1708745800262,Constituency Office,Main office -  Milton,,Milton,Ontario,L9T 2C6,,905-693-0166,905-693-0704,,,,https://www.ourcommons.ca/members/en/adam-van-koeverden(105242)
105811,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-1157,613-943-1823,,,,https://www.ourcommons.ca/members/en/tako-van-popta(105811)
105811,1708745800262,Constituency Office,Main office -  Langley,,Langley,British Columbia,V2Z 3C1,,604-534-5955,604-534-5970,,,,https://www.ourcommons.ca/members/en/tako-van-popta(105811)
89045,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-0579,613-996-7571,,,,https://www.ourcommons.ca/members/en/dan-vandal(89045)
89045,1708745800262,Constituency Office,Main office -  Winnipeg,,Winnipeg,Manitoba,R2H 1J2,,204-983-3183,204-983-4274,,,,https://www.ourcommons.ca/members/en/dan-vandal(89045)
71738,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-0984,613-996-9880,,,,https://www.ourcommons.ca/members/en/anita-vandenbeld(71738)
71738,1708745800262,Constituency Office,Main office -  Ottawa,,Ottawa,Ontario,K2B 7Y4,,613-990-7720,613-993-6501,,,,https://www.ourcommons.ca/members/en/anita-vandenbeld(71738)
88742,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-990-7769,613-996-0194,,,,https://www.ourcommons.ca/members/en/karen-vecchio(88742)
88742,1708745800262,Constituency Office,Main office -  St. Thomas,,St. Thomas,Ontario,N5P 1E2,,519-637-2255,519-637-3358,,,,https://www.ourcommons.ca/members/en/karen-vecchio(88742)
105562,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-8321,613-995-7697,,,,https://www.ourcommons.ca/members/en/gary-vidal(105562)
105562,1708745800262,Constituency Office,Main office -  Meadow Lake,,Meadow Lake,Saskatchewan,S9X 1C7,,844-365-9664,,,,,https://www.ourcommons.ca/members/en/gary-vidal(105562)
105562,1708745800262,Constituency Office,Nipawin,,Nipawin,Saskatchewan,S0E 1E0,,,,,,,https://www.ourcommons.ca/members/en/gary-vidal(105562)
110009,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-7434,613-995-6856,,,,https://www.ourcommons.ca/members/en/dominique-vien(110009)
110009,1708745800262,Constituency Office,Main office -  Lévis,,Lévis,Quebec,G6V 6C8,,418-830-0500,418-830-0504,,,,https://www.ourcommons.ca/members/en/dominique-vien(110009)
89211,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-1783,613-995-1415,,,,https://www.ourcommons.ca/members/en/arnold-viersen(89211)
89211,1708745800262,Constituency Office,Main office -  Barrhead,,Barrhead,Alberta,T7N 1A3,,1-800-667-8450,780-305-0343,,,,https://www.ourcommons.ca/members/en/arnold-viersen(89211)
104656,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-4406,613-992-4544,,,,https://www.ourcommons.ca/members/en/julie-vignola(104656)
104656,1708745800262,Constituency Office,Main office -  Québec,,Québec,Quebec,G1E 3R7,,418-663-2113,418-663-2988,,,,https://www.ourcommons.ca/members/en/julie-vignola(104656)
110306,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-2349,613-995-9498,,,,https://www.ourcommons.ca/members/en/rene-villemure(110306)
110306,1708745800262,Constituency Office,Main office -  Trois-Rivières,,Trois-Rivières,Quebec,G9A 6E5,,819-371-5901,819-371-5912,,,,https://www.ourcommons.ca/members/en/rene-villemure(110306)
88910,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-2936,613-995-1629,,,,https://www.ourcommons.ca/members/en/arif-virani(88910)
88910,1708745800262,Constituency Office,Main office -  Toronto,,Toronto,Ontario,M6P 1A7,,416-769-5072,416-769-8343,,,,https://www.ourcommons.ca/members/en/arif-virani(88910)
89289,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-1248,613-992-1298,,,,https://www.ourcommons.ca/members/en/brad-vis(89289)
89289,1708745800262,Constituency Office,Main office -  Mission,,Mission,British Columbia,V2V 6C7,,604-814-5710,604-814-5714,,,,https://www.ourcommons.ca/members/en/brad-vis(89289)
110654,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-2352,613-992-6301,,,,https://www.ourcommons.ca/members/en/kevin-vuong(110654)
110654,1708745800262,Constituency Office,Main office -  Toronto,,Toronto,Ontario,M5V 2H1,,416-533-2710,416-533-2236,,,,https://www.ourcommons.ca/members/en/kevin-vuong(110654)
89098,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-4394,613-992-8676,,,,https://www.ourcommons.ca/members/en/cathay-wagantall(89098)
89098,1708745800262,Constituency Office,Main office -  Yorkton,,Yorkton,Saskatchewan,S3N 1M1,,306-782-3309,306-786-7207,,,,https://www.ourcommons.ca/members/en/cathay-wagantall(89098)
35886,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-5685,613-947-4782,,,,https://www.ourcommons.ca/members/en/chris-warkentin(35886)
35886,1708745800262,Constituency Office,Main office -  Grande Prairie,,Grande Prairie,Alberta,T8V 8E6,,780-538-1677,780-538-9257,,,,https://www.ourcommons.ca/members/en/chris-warkentin(35886)
89084,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-5653,613-995-0126,,,,https://www.ourcommons.ca/members/en/kevin-waugh(89084)
89084,1708745800262,Constituency Office,Main office -  Saskatoon,,Saskatoon,Saskatchewan,S7H 0V8,,306-975-6472,306-975-6492,,,,https://www.ourcommons.ca/members/en/kevin-waugh(89084)
89116,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-2756,613-992-2537,,,,https://www.ourcommons.ca/members/en/len-webber(89116)
89116,1708745800262,Constituency Office,Main office -  Calgary,,Calgary,Alberta,T2M 3M2,,403-220-0888,403-299-8024,,,,https://www.ourcommons.ca/members/en/len-webber(89116)
105918,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-947-4617,613-947-4620,,,,https://www.ourcommons.ca/members/en/patrick-weiler(105918)
105918,1708745800262,Constituency Office,Main office -  West Vancouver,,West Vancouver,British Columbia,V7W 2G5,,604-913-2660,604-913-2664,,,,https://www.ourcommons.ca/members/en/patrick-weiler(105918)
89300,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-1225,613-992-7319,,,,https://www.ourcommons.ca/members/en/jonathan-wilkinson(89300)
89300,1708745800262,Constituency Office,Main office -  North Vancouver,,North Vancouver,British Columbia,V7L 1A4,,604-775-6333,604-775-6332,,,,https://www.ourcommons.ca/members/en/jonathan-wilkinson(89300)
110330,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-0752,613-992-0759,,,,https://www.ourcommons.ca/members/en/ryan-williams(110330)
110330,1708745800262,Constituency Office,Main office -  Belleville,,Belleville,Ontario,K8P 3Z3,,613-969-3300,613-969-3313,,,,https://www.ourcommons.ca/members/en/ryan-williams(110330)
110330,1708745800262,Constituency Office,Trenton,,Trenton,Ontario,K8V 4N3,,,,,,,https://www.ourcommons.ca/members/en/ryan-williams(110330)
71323,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-5550,613-995-5226,,,,https://www.ourcommons.ca/members/en/john-williamson(71323)
71323,1708745800262,Constituency Office,Main office -  St. Stephen,,St. Stephen,New Brunswick,E3L 1G5,,1-888-350-4734,506-466-2813,,,,https://www.ourcommons.ca/members/en/john-williamson(71323)
98747,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-4501,613-995-1612,,,,https://www.ourcommons.ca/members/en/jean-yip(98747)
98747,1708745800262,Constituency Office,Main office -  Scarborough,,Scarborough,Ontario,M1T 3K1,,416-321-5454,416-321-5456,,,,https://www.ourcommons.ca/members/en/jean-yip(98747)
88950,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-6823,613-943-1045,,,,https://www.ourcommons.ca/members/en/salma-zahid(88950)
88950,1708745800262,Constituency Office,Main office -  Scarborough,,Scarborough,Ontario,M1R 5G9,,416-752-2358,416-752-4624,,,,https://www.ourcommons.ca/members/en/salma-zahid(88950)
105837,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-947-4455,613-947-4458,,,,https://www.ourcommons.ca/members/en/bonita-zarrillo(105837)
105837,1708745800262,Constituency Office,Coquitlam,,Coquitlam,British Columbia,V3K 3P5,,604-664-9229,604-664-9231,,,,https://www.ourcommons.ca/members/en/bonita-zarrillo(105837)
72035,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-947-4524,613-947-4527,,,,https://www.ourcommons.ca/members/en/bob-zimmer(72035)
72035,1708745800262,Constituency Office,Main office -  Fort St. John,,Fort St. John,British Columbia,V1J 1Y5,,250-787-1192,250-787-1195,,,,https://www.ourcommons.ca/members/en/bob-zimmer(72035)
72035,1708745800262,Constituency Office,Prince George,,Prince George,British Columbia,V2L 3G4,,1-855-767-4567,250-561-7983,,,,https://www.ourcommons.ca/members/en/bob-zimmer(72035)
72035,1708745800262,Constituency Office,Dawson Creek,,Dawson Creek,British Columbia,V1G 3T4,,250-719-6848,250-719-6838,,,,https://www.ourcommons.ca/members/en/bob-zimmer(72035)
54157,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-2689,613-996-8478,,,,https://www.ourcommons.ca/members/en/sameer-zuberi(54157)
54157,1708745800262,Constituency Office,Main office -  Dollard-des-Ormeaux,,Dollard-des-Ormeaux,Quebec,H9G 3B9,,514-624-5725,514-624-5728,,,,https://www.ourcommons.ca/members/en/sameer-zuberi(54157)
